rent_euro,year,half,half_year,time_period,county,province,area,location,property_type,bedrooms,bedrooms_num,is_dublin,is_city,is_county_aggregate
1715.28,2020,1,2020H1,1,Dublin,Leinster,Dublin,Dublin,Detached house,Two bed,2.0,True,True,True
799.63,2020,1,2020H1,1,Galway,Connacht,Galway,Galway,Detached house,Two bed,2.0,False,False,True
869.09,2020,1,2020H1,1,Galway,Connacht,Galway City,Galway City,Detached house,Two bed,2.0,False,True,False
640.96,2020,1,2020H1,1,Kerry,Munster,Kerry,Kerry,Detached house,Two bed,2.0,False,False,True
1075.71,2020,1,2020H1,1,Kildare,Leinster,Kildare,Kildare,Detached house,Two bed,2.0,False,False,True
683.45,2020,1,2020H1,1,Kilkenny,Leinster,Kilkenny,Kilkenny,Detached house,Two bed,2.0,False,False,True
794.18,2020,1,2020H1,1,Laois,Leinster,Laois,Laois,Detached house,Two bed,2.0,False,False,True
470.33,2020,1,2020H1,1,Leitrim,Connacht,Leitrim,Leitrim,Detached house,Two bed,2.0,False,False,True
727.22,2020,1,2020H1,1,Limerick,Munster,Limerick,Limerick,Detached house,Two bed,2.0,False,False,True
975.02,2020,1,2020H1,1,Louth,Leinster,Louth,Louth,Detached house,Two bed,2.0,False,False,True
587.76,2020,1,2020H1,1,Mayo,Connacht,Mayo,Mayo,Detached house,Two bed,2.0,False,False,True
1047.46,2020,1,2020H1,1,Meath,Leinster,Meath,Meath,Detached house,Two bed,2.0,False,False,True
539.32,2020,1,2020H1,1,Monaghan,Ulster,Monaghan,Monaghan,Detached house,Two bed,2.0,False,False,True
625.16,2020,1,2020H1,1,Offaly,Leinster,Offaly,Offaly,Detached house,Two bed,2.0,False,False,True
557.4,2020,1,2020H1,1,Roscommon,Connacht,Roscommon,Roscommon,Detached house,Two bed,2.0,False,False,True
589.93,2020,1,2020H1,1,Sligo,Connacht,Sligo,Sligo,Detached house,Two bed,2.0,False,False,True
587.09,2020,1,2020H1,1,Tipperary,Munster,Tipperary,Tipperary,Detached house,Two bed,2.0,False,False,True
614.02,2020,1,2020H1,1,Waterford,Munster,Waterford,Waterford,Detached house,Two bed,2.0,False,False,True
674.09,2020,1,2020H1,1,Westmeath,Leinster,Westmeath,Westmeath,Detached house,Two bed,2.0,False,False,True
675.64,2020,1,2020H1,1,Wexford,Leinster,Wexford,Wexford,Detached house,Two bed,2.0,False,False,True
1120.14,2020,1,2020H1,1,Wicklow,Leinster,Wicklow,Wicklow,Detached house,Two bed,2.0,False,False,True
777.92,2020,1,2020H1,1,Carlow,Leinster,Carlow,Carlow,Semi detached house,Two bed,2.0,False,False,True
588.17,2020,1,2020H1,1,Cavan,Ulster,Cavan,Cavan,Semi detached house,Two bed,2.0,False,False,True
746.74,2020,1,2020H1,1,Clare,Munster,Clare,Clare,Semi detached house,Two bed,2.0,False,False,True
983.38,2020,1,2020H1,1,Cork,Munster,Cork,Cork,Semi detached house,Two bed,2.0,False,False,True
1142.2,2020,1,2020H1,1,Cork,Munster,Cork City,Cork City,Semi detached house,Two bed,2.0,False,True,False
488.11,2020,1,2020H1,1,Donegal,Ulster,Donegal,Donegal,Semi detached house,Two bed,2.0,False,False,True
1695.1,2020,1,2020H1,1,Dublin,Leinster,Dublin,Dublin,Semi detached house,Two bed,2.0,True,True,True
1296.17,2020,1,2020H1,1,Dublin,Leinster,Balbriggan,"Balbriggan, Dublin",Semi detached house,Two bed,2.0,True,True,False
1736.72,2020,1,2020H1,1,Dublin,Leinster,Dublin 3,Dublin 3,Semi detached house,Two bed,2.0,True,True,False
2124.65,2020,1,2020H1,1,Dublin,Leinster,Dublin 4,Dublin 4,Semi detached house,Two bed,2.0,True,True,False
1967.46,2020,1,2020H1,1,Dublin,Leinster,Dublin 6,Dublin 6,Semi detached house,Two bed,2.0,True,True,False
1591.69,2020,1,2020H1,1,Dublin,Leinster,Dublin 7,Dublin 7,Semi detached house,Two bed,2.0,True,True,False
1659.38,2020,1,2020H1,1,Dublin,Leinster,Dublin 8,Dublin 8,Semi detached house,Two bed,2.0,True,True,False
1357.36,2020,1,2020H1,1,Dublin,Leinster,Dublin 9,Dublin 9,Semi detached house,Two bed,2.0,True,True,False
1656.84,2020,1,2020H1,1,Dublin,Leinster,Dublin 12,Dublin 12,Semi detached house,Two bed,2.0,True,True,False
1539.23,2020,1,2020H1,1,Dublin,Leinster,Drimnagh,"Drimnagh, Dublin 12",Semi detached house,Two bed,2.0,True,True,False
1798.76,2020,1,2020H1,1,Dublin,Leinster,Dublin 14,Dublin 14,Semi detached house,Two bed,2.0,True,True,False
1497.57,2020,1,2020H1,1,Dublin,Leinster,Dublin 15,Dublin 15,Semi detached house,Two bed,2.0,True,True,False
1355.87,2020,1,2020H1,1,Dublin,Leinster,Clondalkin,"Clondalkin, Dublin 22",Semi detached house,Two bed,2.0,True,True,False
850.29,2020,1,2020H1,1,Galway,Connacht,Galway,Galway,Semi detached house,Two bed,2.0,False,False,True
984.0,2020,1,2020H1,1,Galway,Connacht,Galway City,Galway City,Semi detached house,Two bed,2.0,False,True,False
690.11,2020,1,2020H1,1,Kerry,Munster,Kerry,Kerry,Semi detached house,Two bed,2.0,False,False,True
696.36,2020,1,2020H1,1,Kerry,Munster,Tralee,"Tralee, Kerry",Semi detached house,Two bed,2.0,False,False,False
1168.35,2020,1,2020H1,1,Kildare,Leinster,Kildare,Kildare,Semi detached house,Two bed,2.0,False,False,True
755.05,2020,1,2020H1,1,Kilkenny,Leinster,Kilkenny,Kilkenny,Semi detached house,Two bed,2.0,False,False,True
810.25,2020,1,2020H1,1,Laois,Leinster,Laois,Laois,Semi detached house,Two bed,2.0,False,False,True
833.44,2020,1,2020H1,1,Laois,Leinster,Portlaoise,"Portlaoise, Laois",Semi detached house,Two bed,2.0,False,False,False
834.52,2020,1,2020H1,1,Limerick,Munster,Limerick,Limerick,Semi detached house,Two bed,2.0,False,False,True
905.54,2020,1,2020H1,1,Limerick,Munster,Limerick City,Limerick City,Semi detached house,Two bed,2.0,False,True,False
950.82,2020,1,2020H1,1,Louth,Leinster,Louth,Louth,Semi detached house,Two bed,2.0,False,False,True
977.68,2020,1,2020H1,1,Louth,Leinster,Dundalk,"Dundalk, Louth",Semi detached house,Two bed,2.0,False,False,False
613.05,2020,1,2020H1,1,Mayo,Connacht,Mayo,Mayo,Semi detached house,Two bed,2.0,False,False,True
1055.14,2020,1,2020H1,1,Meath,Leinster,Meath,Meath,Semi detached house,Two bed,2.0,False,False,True
738.46,2020,1,2020H1,1,Offaly,Leinster,Offaly,Offaly,Semi detached house,Two bed,2.0,False,False,True
589.69,2020,1,2020H1,1,Roscommon,Connacht,Roscommon,Roscommon,Semi detached house,Two bed,2.0,False,False,True
679.26,2020,1,2020H1,1,Sligo,Connacht,Sligo,Sligo,Semi detached house,Two bed,2.0,False,False,True
662.67,2020,1,2020H1,1,Tipperary,Munster,Tipperary,Tipperary,Semi detached house,Two bed,2.0,False,False,True
739.05,2020,1,2020H1,1,Waterford,Munster,Waterford,Waterford,Semi detached house,Two bed,2.0,False,False,True
788.85,2020,1,2020H1,1,Waterford,Munster,Waterford City,Waterford City,Semi detached house,Two bed,2.0,False,True,False
689.04,2020,1,2020H1,1,Westmeath,Leinster,Westmeath,Westmeath,Semi detached house,Two bed,2.0,False,False,True
712.75,2020,1,2020H1,1,Wexford,Leinster,Wexford,Wexford,Semi detached house,Two bed,2.0,False,False,True
645.05,2020,1,2020H1,1,Wexford,Leinster,Enniscorthy,"Enniscorthy, Wexford",Semi detached house,Two bed,2.0,False,False,False
824.87,2020,1,2020H1,1,Wexford,Leinster,Gorey,"Gorey, Wexford",Semi detached house,Two bed,2.0,False,False,False
1156.01,2020,1,2020H1,1,Wicklow,Leinster,Wicklow,Wicklow,Semi detached house,Two bed,2.0,False,False,True
752.12,2020,1,2020H1,1,Carlow,Leinster,Carlow,Carlow,Terrace house,Two bed,2.0,False,False,True
589.09,2020,1,2020H1,1,Cavan,Ulster,Cavan,Cavan,Terrace house,Two bed,2.0,False,False,True
654.87,2020,1,2020H1,1,Clare,Munster,Clare,Clare,Terrace house,Two bed,2.0,False,False,True
1062.62,2020,1,2020H1,1,Cork,Munster,Cork,Cork,Terrace house,Two bed,2.0,False,False,True
1163.46,2020,1,2020H1,1,Cork,Munster,Cork City,Cork City,Terrace house,Two bed,2.0,False,True,False
901.98,2020,1,2020H1,1,Cork,Munster,Bandon,"Bandon, Cork",Terrace house,Two bed,2.0,False,False,False
1021.92,2020,1,2020H1,1,Cork,Munster,Blackpool,"Blackpool, Cork",Terrace house,Two bed,2.0,False,False,False
790.66,2020,1,2020H1,1,Cork,Munster,Mallow,"Mallow, Cork",Terrace house,Two bed,2.0,False,False,False
971.0,2020,1,2020H1,1,Cork,Munster,Midleton,"Midleton, Cork",Terrace house,Two bed,2.0,False,False,False
485.87,2020,1,2020H1,1,Donegal,Ulster,Donegal,Donegal,Terrace house,Two bed,2.0,False,False,True
1682.24,2020,1,2020H1,1,Dublin,Leinster,Dublin,Dublin,Terrace house,Two bed,2.0,True,True,True
1252.65,2020,1,2020H1,1,Dublin,Leinster,Balbriggan,"Balbriggan, Dublin",Terrace house,Two bed,2.0,True,True,False
1874.49,2020,1,2020H1,1,Dublin,Leinster,Blackrock,"Blackrock, Dublin",Terrace house,Two bed,2.0,True,True,False
1764.1,2020,1,2020H1,1,Dublin,Leinster,Dun Laoghaire,"Dun Laoghaire, Dublin",Terrace house,Two bed,2.0,True,True,False
1421.05,2020,1,2020H1,1,Dublin,Leinster,Lucan,"Lucan, Dublin",Terrace house,Two bed,2.0,True,True,False
1462.43,2020,1,2020H1,1,Dublin,Leinster,Swords,"Swords, Dublin",Terrace house,Two bed,2.0,True,True,False
1589.35,2020,1,2020H1,1,Dublin,Leinster,Dublin 1,Dublin 1,Terrace house,Two bed,2.0,True,True,False
2238.07,2020,1,2020H1,1,Dublin,Leinster,Dublin 2,Dublin 2,Terrace house,Two bed,2.0,True,True,False
1677.38,2020,1,2020H1,1,Dublin,Leinster,Dublin 3,Dublin 3,Terrace house,Two bed,2.0,True,True,False
1810.9,2020,1,2020H1,1,Dublin,Leinster,Clontarf,"Clontarf, Dublin 3",Terrace house,Two bed,2.0,True,True,False
1752.19,2020,1,2020H1,1,Dublin,Leinster,Drumcondra,"Drumcondra, Dublin 3",Terrace house,Two bed,2.0,True,True,False
1629.03,2020,1,2020H1,1,Dublin,Leinster,East Wall,"East Wall, Dublin 3",Terrace house,Two bed,2.0,True,True,False
2165.42,2020,1,2020H1,1,Dublin,Leinster,Dublin 4,Dublin 4,Terrace house,Two bed,2.0,True,True,False
2387.83,2020,1,2020H1,1,Dublin,Leinster,Ballsbridge,"Ballsbridge, Dublin 4",Terrace house,Two bed,2.0,True,True,False
2026.43,2020,1,2020H1,1,Dublin,Leinster,Donnybrook,"Donnybrook, Dublin 4",Terrace house,Two bed,2.0,True,True,False
1930.03,2020,1,2020H1,1,Dublin,Leinster,Ringsend,"Ringsend, Dublin 4",Terrace house,Two bed,2.0,True,True,False
2188.32,2020,1,2020H1,1,Dublin,Leinster,Sandymount,"Sandymount, Dublin 4",Terrace house,Two bed,2.0,True,True,False
1682.18,2020,1,2020H1,1,Dublin,Leinster,Dublin 5,Dublin 5,Terrace house,Two bed,2.0,True,True,False
1899.44,2020,1,2020H1,1,Dublin,Leinster,Dublin 6,Dublin 6,Terrace house,Two bed,2.0,True,True,False
1746.12,2020,1,2020H1,1,Dublin,Leinster,Harolds Cross,"Harolds Cross, Dublin 6",Terrace house,Two bed,2.0,True,True,False
1855.3,2020,1,2020H1,1,Dublin,Leinster,Milltown,"Milltown, Dublin 6",Terrace house,Two bed,2.0,True,True,False
2232.24,2020,1,2020H1,1,Dublin,Leinster,Ranelagh,"Ranelagh, Dublin 6",Terrace house,Two bed,2.0,True,True,False
1838.32,2020,1,2020H1,1,Dublin,Leinster,Rathgar,"Rathgar, Dublin 6",Terrace house,Two bed,2.0,True,True,False
1826.63,2020,1,2020H1,1,Dublin,Leinster,Rathmines,"Rathmines, Dublin 6",Terrace house,Two bed,2.0,True,True,False
1713.33,2020,1,2020H1,1,Dublin,Leinster,Dublin 6W,Dublin 6W,Terrace house,Two bed,2.0,True,True,False
1635.12,2020,1,2020H1,1,Dublin,Leinster,Dublin 7,Dublin 7,Terrace house,Two bed,2.0,True,True,False
1515.17,2020,1,2020H1,1,Dublin,Leinster,Cabra,"Cabra, Dublin 7",Terrace house,Two bed,2.0,True,True,False
1635.91,2020,1,2020H1,1,Dublin,Leinster,Stoneybatter,"Stoneybatter, Dublin 7",Terrace house,Two bed,2.0,True,True,False
1779.76,2020,1,2020H1,1,Dublin,Leinster,Dublin 8,Dublin 8,Terrace house,Two bed,2.0,True,True,False
1557.73,2020,1,2020H1,1,Dublin,Leinster,Inchicore,"Inchicore, Dublin 8",Terrace house,Two bed,2.0,True,True,False
1678.33,2020,1,2020H1,1,Dublin,Leinster,Dublin 9,Dublin 9,Terrace house,Two bed,2.0,True,True,False
1637.44,2020,1,2020H1,1,Dublin,Leinster,Drumcondra,"Drumcondra, Dublin 9",Terrace house,Two bed,2.0,True,True,False
1484.58,2020,1,2020H1,1,Dublin,Leinster,Dublin 10,Dublin 10,Terrace house,Two bed,2.0,True,True,False
1440.91,2020,1,2020H1,1,Dublin,Leinster,Ballyfermot,"Ballyfermot, Dublin 10",Terrace house,Two bed,2.0,True,True,False
1450.74,2020,1,2020H1,1,Dublin,Leinster,Dublin 11,Dublin 11,Terrace house,Two bed,2.0,True,True,False
1421.46,2020,1,2020H1,1,Dublin,Leinster,Finglas,"Finglas, Dublin 11",Terrace house,Two bed,2.0,True,True,False
1535.41,2020,1,2020H1,1,Dublin,Leinster,Dublin 12,Dublin 12,Terrace house,Two bed,2.0,True,True,False
1519.63,2020,1,2020H1,1,Dublin,Leinster,Crumlin,"Crumlin, Dublin 12",Terrace house,Two bed,2.0,True,True,False
1546.47,2020,1,2020H1,1,Dublin,Leinster,Drimnagh,"Drimnagh, Dublin 12",Terrace house,Two bed,2.0,True,True,False
1651.03,2020,1,2020H1,1,Dublin,Leinster,Kimmage,"Kimmage, Dublin 12",Terrace house,Two bed,2.0,True,True,False
1688.62,2020,1,2020H1,1,Dublin,Leinster,Dublin 13,Dublin 13,Terrace house,Two bed,2.0,True,True,False
1768.51,2020,1,2020H1,1,Dublin,Leinster,Dublin 14,Dublin 14,Terrace house,Two bed,2.0,True,True,False
1413.95,2020,1,2020H1,1,Dublin,Leinster,Dublin 15,Dublin 15,Terrace house,Two bed,2.0,True,True,False
1863.5,2020,1,2020H1,1,Dublin,Leinster,Dublin 18,Dublin 18,Terrace house,Two bed,2.0,True,True,False
1381.88,2020,1,2020H1,1,Dublin,Leinster,Clondalkin,"Clondalkin, Dublin 22",Terrace house,Two bed,2.0,True,True,False
1004.87,2020,1,2020H1,1,Galway,Connacht,Galway,Galway,Terrace house,Two bed,2.0,False,False,True
1147.78,2020,1,2020H1,1,Galway,Connacht,Galway City,Galway City,Terrace house,Two bed,2.0,False,True,False
697.61,2020,1,2020H1,1,Kerry,Munster,Kerry,Kerry,Terrace house,Two bed,2.0,False,False,True
699.03,2020,1,2020H1,1,Kerry,Munster,Tralee,"Tralee, Kerry",Terrace house,Two bed,2.0,False,False,False
1164.61,2020,1,2020H1,1,Kildare,Leinster,Kildare,Kildare,Terrace house,Two bed,2.0,False,False,True
1232.24,2020,1,2020H1,1,Kildare,Leinster,Celbridge,"Celbridge, Kildare",Terrace house,Two bed,2.0,False,False,False
1406.4,2020,1,2020H1,1,Kildare,Leinster,Maynooth,"Maynooth, Kildare",Terrace house,Two bed,2.0,False,False,False
1157.93,2020,1,2020H1,1,Kildare,Leinster,Naas,"Naas, Kildare",Terrace house,Two bed,2.0,False,False,False
733.87,2020,1,2020H1,1,Kilkenny,Leinster,Kilkenny,Kilkenny,Terrace house,Two bed,2.0,False,False,True
786.46,2020,1,2020H1,1,Laois,Leinster,Laois,Laois,Terrace house,Two bed,2.0,False,False,True
797.34,2020,1,2020H1,1,Limerick,Munster,Limerick,Limerick,Terrace house,Two bed,2.0,False,False,True
871.45,2020,1,2020H1,1,Limerick,Munster,Limerick City,Limerick City,Terrace house,Two bed,2.0,False,True,False
614.27,2020,1,2020H1,1,Longford,Leinster,Longford,Longford,Terrace house,Two bed,2.0,False,False,True
973.24,2020,1,2020H1,1,Louth,Leinster,Louth,Louth,Terrace house,Two bed,2.0,False,False,True
1050.83,2020,1,2020H1,1,Louth,Leinster,Drogheda,"Drogheda, Louth",Terrace house,Two bed,2.0,False,False,False
925.37,2020,1,2020H1,1,Louth,Leinster,Dundalk,"Dundalk, Louth",Terrace house,Two bed,2.0,False,False,False
631.43,2020,1,2020H1,1,Mayo,Connacht,Mayo,Mayo,Terrace house,Two bed,2.0,False,False,True
651.97,2020,1,2020H1,1,Mayo,Connacht,Castlebar,"Castlebar, Mayo",Terrace house,Two bed,2.0,False,False,False
1068.5,2020,1,2020H1,1,Meath,Leinster,Meath,Meath,Terrace house,Two bed,2.0,False,False,True
1079.46,2020,1,2020H1,1,Meath,Leinster,Navan,"Navan, Meath",Terrace house,Two bed,2.0,False,False,False
606.6,2020,1,2020H1,1,Monaghan,Ulster,Monaghan,Monaghan,Terrace house,Two bed,2.0,False,False,True
839.74,2020,1,2020H1,1,Offaly,Leinster,Offaly,Offaly,Terrace house,Two bed,2.0,False,False,True
922.98,2020,1,2020H1,1,Offaly,Leinster,Tullamore,"Tullamore, Offaly",Terrace house,Two bed,2.0,False,False,False
624.63,2020,1,2020H1,1,Roscommon,Connacht,Roscommon,Roscommon,Terrace house,Two bed,2.0,False,False,True
719.32,2020,1,2020H1,1,Sligo,Connacht,Sligo,Sligo,Terrace house,Two bed,2.0,False,False,True
765.73,2020,1,2020H1,1,Sligo,Connacht,Sligo Town,Sligo Town,Terrace house,Two bed,2.0,False,False,False
648.56,2020,1,2020H1,1,Tipperary,Munster,Tipperary,Tipperary,Terrace house,Two bed,2.0,False,False,True
737.48,2020,1,2020H1,1,Tipperary,Munster,Clonmel,"Clonmel, Tipperary",Terrace house,Two bed,2.0,False,False,False
703.39,2020,1,2020H1,1,Waterford,Munster,Waterford,Waterford,Terrace house,Two bed,2.0,False,False,True
726.81,2020,1,2020H1,1,Waterford,Munster,Waterford City,Waterford City,Terrace house,Two bed,2.0,False,True,False
763.36,2020,1,2020H1,1,Westmeath,Leinster,Westmeath,Westmeath,Terrace house,Two bed,2.0,False,False,True
712.14,2020,1,2020H1,1,Westmeath,Leinster,Athlone,"Athlone, Westmeath",Terrace house,Two bed,2.0,False,False,False
742.54,2020,1,2020H1,1,Wexford,Leinster,Wexford,Wexford,Terrace house,Two bed,2.0,False,False,True
682.8,2020,1,2020H1,1,Wexford,Leinster,Enniscorthy,"Enniscorthy, Wexford",Terrace house,Two bed,2.0,False,False,False
865.33,2020,1,2020H1,1,Wexford,Leinster,Gorey,"Gorey, Wexford",Terrace house,Two bed,2.0,False,False,False
661.03,2020,1,2020H1,1,Wexford,Leinster,New Ross,"New Ross, Wexford",Terrace house,Two bed,2.0,False,False,False
1204.2,2020,1,2020H1,1,Wicklow,Leinster,Wicklow,Wicklow,Terrace house,Two bed,2.0,False,False,True
976.3,2020,1,2020H1,1,Wicklow,Leinster,Arklow,"Arklow, Wicklow",Terrace house,Two bed,2.0,False,False,False
1352.85,2020,1,2020H1,1,Wicklow,Leinster,Bray,"Bray, Wicklow",Terrace house,Two bed,2.0,False,False,False
1420.4,2020,1,2020H1,1,Wicklow,Leinster,Greystones,"Greystones, Wicklow",Terrace house,Two bed,2.0,False,False,False
811.2,2020,1,2020H1,1,Carlow,Leinster,Carlow,Carlow,Apartment,Two bed,2.0,False,False,True
842.41,2020,1,2020H1,1,Carlow,Leinster,Carlow Town,Carlow Town,Apartment,Two bed,2.0,False,False,False
643.76,2020,1,2020H1,1,Cavan,Ulster,Cavan,Cavan,Apartment,Two bed,2.0,False,False,True
663.87,2020,1,2020H1,1,Cavan,Ulster,Cavan Town,Cavan Town,Apartment,Two bed,2.0,False,False,False
571.78,2020,1,2020H1,1,Cavan,Ulster,Ballyconnell,"Ballyconnell, Cavan",Apartment,Two bed,2.0,False,False,False
709.75,2020,1,2020H1,1,Clare,Munster,Clare,Clare,Apartment,Two bed,2.0,False,False,True
686.7,2020,1,2020H1,1,Clare,Munster,Ennis,"Ennis, Clare",Apartment,Two bed,2.0,False,False,False
795.17,2020,1,2020H1,1,Clare,Munster,Killaloe,"Killaloe, Clare",Apartment,Two bed,2.0,False,False,False
785.04,2020,1,2020H1,1,Clare,Munster,Shannon,"Shannon, Clare",Apartment,Two bed,2.0,False,False,False
1145.95,2020,1,2020H1,1,Cork,Munster,Cork,Cork,Apartment,Two bed,2.0,False,False,True
1268.68,2020,1,2020H1,1,Cork,Munster,Cork City,Cork City,Apartment,Two bed,2.0,False,True,False
1218.89,2020,1,2020H1,1,Cork,Munster,Ballincollig,"Ballincollig, Cork",Apartment,Two bed,2.0,False,False,False
839.02,2020,1,2020H1,1,Cork,Munster,Bandon,"Bandon, Cork",Apartment,Two bed,2.0,False,False,False
1120.41,2020,1,2020H1,1,Cork,Munster,Blackpool,"Blackpool, Cork",Apartment,Two bed,2.0,False,False,False
1275.81,2020,1,2020H1,1,Cork,Munster,Blackrock,"Blackrock, Cork",Apartment,Two bed,2.0,False,False,False
884.28,2020,1,2020H1,1,Cork,Munster,Carrigaline,"Carrigaline, Cork",Apartment,Two bed,2.0,False,False,False
990.28,2020,1,2020H1,1,Cork,Munster,Carrigtwohill,"Carrigtwohill, Cork",Apartment,Two bed,2.0,False,False,False
853.82,2020,1,2020H1,1,Cork,Munster,Clonakilty,"Clonakilty, Cork",Apartment,Two bed,2.0,False,False,False
978.96,2020,1,2020H1,1,Cork,Munster,Cobh,"Cobh, Cork",Apartment,Two bed,2.0,False,False,False
1261.6,2020,1,2020H1,1,Cork,Munster,Douglas,"Douglas, Cork",Apartment,Two bed,2.0,False,False,False
808.19,2020,1,2020H1,1,Cork,Munster,Fermoy,"Fermoy, Cork",Apartment,Two bed,2.0,False,False,False
1035.03,2020,1,2020H1,1,Cork,Munster,Glanmire,"Glanmire, Cork",Apartment,Two bed,2.0,False,False,False
1154.67,2020,1,2020H1,1,Cork,Munster,Kinsale,"Kinsale, Cork",Apartment,Two bed,2.0,False,False,False
877.53,2020,1,2020H1,1,Cork,Munster,Mallow,"Mallow, Cork",Apartment,Two bed,2.0,False,False,False
982.65,2020,1,2020H1,1,Cork,Munster,Midleton,"Midleton, Cork",Apartment,Two bed,2.0,False,False,False
1076.78,2020,1,2020H1,1,Cork,Munster,Passage West,"Passage West, Cork",Apartment,Two bed,2.0,False,False,False
1279.45,2020,1,2020H1,1,Cork,Munster,Rochestown,"Rochestown, Cork",Apartment,Two bed,2.0,False,False,False
704.33,2020,1,2020H1,1,Cork,Munster,Skibbereen,"Skibbereen, Cork",Apartment,Two bed,2.0,False,False,False
739.09,2020,1,2020H1,1,Cork,Munster,Youghal,"Youghal, Cork",Apartment,Two bed,2.0,False,False,False
551.8,2020,1,2020H1,1,Donegal,Ulster,Donegal,Donegal,Apartment,Two bed,2.0,False,False,True
602.97,2020,1,2020H1,1,Donegal,Ulster,Letterkenny,"Letterkenny, Donegal",Apartment,Two bed,2.0,False,False,False
1791.54,2020,1,2020H1,1,Dublin,Leinster,Dublin,Dublin,Apartment,Two bed,2.0,True,True,True
1318.34,2020,1,2020H1,1,Dublin,Leinster,Balbriggan,"Balbriggan, Dublin",Apartment,Two bed,2.0,True,True,False
1840.69,2020,1,2020H1,1,Dublin,Leinster,Blackrock,"Blackrock, Dublin",Apartment,Two bed,2.0,True,True,False
1970.81,2020,1,2020H1,1,Dublin,Leinster,Booterstown,"Booterstown, Dublin",Apartment,Two bed,2.0,True,True,False
1495.46,2020,1,2020H1,1,Dublin,Leinster,Donabate,"Donabate, Dublin",Apartment,Two bed,2.0,True,True,False
2005.46,2020,1,2020H1,1,Dublin,Leinster,Dun Laoghaire,"Dun Laoghaire, Dublin",Apartment,Two bed,2.0,True,True,False
1857.76,2020,1,2020H1,1,Dublin,Leinster,Howth,"Howth, Dublin",Apartment,Two bed,2.0,True,True,False
2179.97,2020,1,2020H1,1,Dublin,Leinster,Killiney,"Killiney, Dublin",Apartment,Two bed,2.0,True,True,False
1545.2,2020,1,2020H1,1,Dublin,Leinster,Lucan,"Lucan, Dublin",Apartment,Two bed,2.0,True,True,False
1791.48,2020,1,2020H1,1,Dublin,Leinster,Malahide,"Malahide, Dublin",Apartment,Two bed,2.0,True,True,False
1775.6,2020,1,2020H1,1,Dublin,Leinster,Monkstown,"Monkstown, Dublin",Apartment,Two bed,2.0,True,True,False
1614.43,2020,1,2020H1,1,Dublin,Leinster,Portmarnock,"Portmarnock, Dublin",Apartment,Two bed,2.0,True,True,False
1395.87,2020,1,2020H1,1,Dublin,Leinster,Rathcoole,"Rathcoole, Dublin",Apartment,Two bed,2.0,True,True,False
