rent_euro,year,half,half_year,time_period,county,province,area,location,property_type,bedrooms,bedrooms_num,is_dublin,is_city,is_county_aggregate,latitude,longitude
411.22,2020,1,2020H1,1,Clare,Munster,Ennis,"Ennis, Clare",Other flats,One bed,1,FALSE,FALSE,FALSE,52.843,-8.9863
687.96,2020,1,2020H1,1,Cork,Munster,Cork,Cork,Other flats,One bed,1,FALSE,FALSE,TRUE,51.8985,-8.4756
762.28,2020,1,2020H1,1,Cork,Munster,Cork City,Cork City,Other flats,One bed,1,FALSE,TRUE,FALSE,51.8985,-8.4756
417.08,2020,1,2020H1,1,Donegal,Ulster,Donegal,Donegal,Other flats,One bed,1,FALSE,FALSE,TRUE,54.6549,-8.1041
1052.02,2020,1,2020H1,1,Dublin,Leinster,Dublin,Dublin,Other flats,One bed,1,TRUE,TRUE,TRUE,53.3498,-6.2603
1060.36,2020,1,2020H1,1,Dublin,Leinster,Dun Laoghaire,"Dun Laoghaire, Dublin",Other flats,One bed,1,TRUE,TRUE,FALSE,53.3498,-6.2603
1143.4,2020,1,2020H1,1,Dublin,Leinster,Dublin 1,Dublin 1,Other flats,One bed,1,TRUE,TRUE,FALSE,53.3498,-6.2603
1386.25,2020,1,2020H1,1,Dublin,Leinster,Dublin 2,Dublin 2,Other flats,One bed,1,TRUE,TRUE,FALSE,53.3498,-6.2603
1136.03,2020,1,2020H1,1,Dublin,Leinster,Dublin 3,Dublin 3,Other flats,One bed,1,TRUE,TRUE,FALSE,53.3498,-6.2603
1016.49,2020,1,2020H1,1,Dublin,Leinster,Clontarf,"Clontarf, Dublin 3",Other flats,One bed,1,TRUE,TRUE,FALSE,53.3498,-6.2603
980.81,2020,1,2020H1,1,Dublin,Leinster,Drumcondra,"Drumcondra, Dublin 3",Other flats,One bed,1,TRUE,TRUE,FALSE,53.3498,-6.2603
1071.65,2020,1,2020H1,1,Dublin,Leinster,Fairview,"Fairview, Dublin 3",Other flats,One bed,1,TRUE,TRUE,FALSE,53.3498,-6.2603
1239.45,2020,1,2020H1,1,Dublin,Leinster,Dublin 4,Dublin 4,Other flats,One bed,1,TRUE,TRUE,FALSE,53.3498,-6.2603
1209.25,2020,1,2020H1,1,Dublin,Leinster,Ballsbridge,"Ballsbridge, Dublin 4",Other flats,One bed,1,TRUE,TRUE,FALSE,53.3498,-6.2603
1240.16,2020,1,2020H1,1,Dublin,Leinster,Donnybrook,"Donnybrook, Dublin 4",Other flats,One bed,1,TRUE,TRUE,FALSE,53.3498,-6.2603
1117.64,2020,1,2020H1,1,Dublin,Leinster,Dublin 6,Dublin 6,Other flats,One bed,1,TRUE,TRUE,FALSE,53.3498,-6.2603
1008.75,2020,1,2020H1,1,Dublin,Leinster,Harolds Cross,"Harolds Cross, Dublin 6",Other flats,One bed,1,TRUE,TRUE,FALSE,53.3498,-6.2603
1127.24,2020,1,2020H1,1,Dublin,Leinster,Ranelagh,"Ranelagh, Dublin 6",Other flats,One bed,1,TRUE,TRUE,FALSE,53.3498,-6.2603
1050.83,2020,1,2020H1,1,Dublin,Leinster,Rathgar,"Rathgar, Dublin 6",Other flats,One bed,1,TRUE,TRUE,FALSE,53.3498,-6.2603
1060.03,2020,1,2020H1,1,Dublin,Leinster,Rathmines,"Rathmines, Dublin 6",Other flats,One bed,1,TRUE,TRUE,FALSE,53.3498,-6.2603
1013.8,2020,1,2020H1,1,Dublin,Leinster,Dublin 6W,Dublin 6W,Other flats,One bed,1,TRUE,TRUE,FALSE,53.3498,-6.2603
1052.67,2020,1,2020H1,1,Dublin,Leinster,Harolds Cross,"Harolds Cross, Dublin 6W",Other flats,One bed,1,TRUE,TRUE,FALSE,53.3498,-6.2603
1057.55,2020,1,2020H1,1,Dublin,Leinster,Terenure,"Terenure, Dublin 6W",Other flats,One bed,1,TRUE,TRUE,FALSE,53.3498,-6.2603
1093.01,2020,1,2020H1,1,Dublin,Leinster,Dublin 7,Dublin 7,Other flats,One bed,1,TRUE,TRUE,FALSE,53.3498,-6.2603
1025.6,2020,1,2020H1,1,Dublin,Leinster,Cabra,"Cabra, Dublin 7",Other flats,One bed,1,TRUE,TRUE,FALSE,53.3498,-6.2603
898.79,2020,1,2020H1,1,Dublin,Leinster,Phibsboro,"Phibsboro, Dublin 7",Other flats,One bed,1,TRUE,TRUE,FALSE,53.3498,-6.2603
1113.79,2020,1,2020H1,1,Dublin,Leinster,Dublin 8,Dublin 8,Other flats,One bed,1,TRUE,TRUE,FALSE,53.3498,-6.2603
1069.09,2020,1,2020H1,1,Dublin,Leinster,Portobello,"Portobello, Dublin 8",Other flats,One bed,1,TRUE,TRUE,FALSE,53.3498,-6.2603
1083.39,2020,1,2020H1,1,Dublin,Leinster,Rialto,"Rialto, Dublin 8",Other flats,One bed,1,TRUE,TRUE,FALSE,53.3498,-6.2603
971.98,2020,1,2020H1,1,Dublin,Leinster,South Circular Road,"South Circular Road, Dublin 8",Other flats,One bed,1,TRUE,TRUE,FALSE,53.3498,-6.2603
1033.05,2020,1,2020H1,1,Dublin,Leinster,Dublin 9,Dublin 9,Other flats,One bed,1,TRUE,TRUE,FALSE,53.3498,-6.2603
1044.65,2020,1,2020H1,1,Dublin,Leinster,Drumcondra,"Drumcondra, Dublin 9",Other flats,One bed,1,TRUE,TRUE,FALSE,53.3498,-6.2603
1092.37,2020,1,2020H1,1,Dublin,Leinster,Dublin 12,Dublin 12,Other flats,One bed,1,TRUE,TRUE,FALSE,53.3498,-6.2603
1184.13,2020,1,2020H1,1,Dublin,Leinster,Crumlin,"Crumlin, Dublin 12",Other flats,One bed,1,TRUE,TRUE,FALSE,53.3498,-6.2603
620.68,2020,1,2020H1,1,Galway,Connacht,Galway,Galway,Other flats,One bed,1,FALSE,FALSE,TRUE,53.2707,-9.0568
661.72,2020,1,2020H1,1,Galway,Connacht,Galway City,Galway City,Other flats,One bed,1,FALSE,TRUE,FALSE,53.2707,-9.0568
479.11,2020,1,2020H1,1,Kerry,Munster,Kerry,Kerry,Other flats,One bed,1,FALSE,FALSE,TRUE,52.1545,-9.5669
475.44,2020,1,2020H1,1,Kerry,Munster,Tralee,"Tralee, Kerry",Other flats,One bed,1,FALSE,FALSE,FALSE,52.1545,-9.5669
797.9,2020,1,2020H1,1,Kildare,Leinster,Kildare,Kildare,Other flats,One bed,1,FALSE,FALSE,TRUE,53.1589,-6.9099
588.02,2020,1,2020H1,1,Limerick,Munster,Limerick,Limerick,Other flats,One bed,1,FALSE,FALSE,TRUE,52.6638,-8.6267
598.63,2020,1,2020H1,1,Limerick,Munster,Limerick City,Limerick City,Other flats,One bed,1,FALSE,TRUE,FALSE,52.6638,-8.6267
734.79,2020,1,2020H1,1,Louth,Leinster,Louth,Louth,Other flats,One bed,1,FALSE,FALSE,TRUE,53.9252,-6.4889
489.46,2020,1,2020H1,1,Mayo,Connacht,Mayo,Mayo,Other flats,One bed,1,FALSE,FALSE,TRUE,53.855,-9.2986
683.25,2020,1,2020H1,1,Meath,Leinster,Meath,Meath,Other flats,One bed,1,FALSE,FALSE,TRUE,53.6055,-6.6564
484.37,2020,1,2020H1,1,Monaghan,Ulster,Monaghan,Monaghan,Other flats,One bed,1,FALSE,FALSE,TRUE,54.2492,-6.9683
497.52,2020,1,2020H1,1,Offaly,Leinster,Offaly,Offaly,Other flats,One bed,1,FALSE,FALSE,TRUE,53.2734,-7.7783
481.2,2020,1,2020H1,1,Tipperary,Munster,Tipperary,Tipperary,Other flats,One bed,1,FALSE,FALSE,TRUE,52.4738,-8.1619
564.19,2020,1,2020H1,1,Waterford,Munster,Waterford,Waterford,Other flats,One bed,1,FALSE,FALSE,TRUE,52.2593,-7.1101
561.33,2020,1,2020H1,1,Westmeath,Leinster,Westmeath,Westmeath,Other flats,One bed,1,FALSE,FALSE,TRUE,53.5336,-7.3389
517.89,2020,1,2020H1,1,Wexford,Leinster,Wexford,Wexford,Other flats,One bed,1,FALSE,FALSE,TRUE,52.3369,-6.4633
784.99,2020,1,2020H1,1,Wicklow,Leinster,Wicklow,Wicklow,Other flats,One bed,1,FALSE,FALSE,TRUE,52.9862,-6.3673
806.05,2020,1,2020H1,1,Wicklow,Leinster,Bray,"Bray, Wicklow",Other flats,One bed,1,FALSE,FALSE,FALSE,52.9862,-6.3673
701.65,2020,1,2020H1,1,Carlow,Leinster,Carlow,Carlow,Detached house,Two bed,2,FALSE,FALSE,TRUE,52.8365,-6.9341
580.09,2020,1,2020H1,1,Cavan,Ulster,Cavan,Cavan,Detached house,Two bed,2,FALSE,FALSE,TRUE,53.9908,-7.3606
619.37,2020,1,2020H1,1,Clare,Munster,Clare,Clare,Detached house,Two bed,2,FALSE,FALSE,TRUE,52.843,-8.9863
878.44,2020,1,2020H1,1,Cork,Munster,Cork,Cork,Detached house,Two bed,2,FALSE,FALSE,TRUE,51.8985,-8.4756
1169.91,2020,1,2020H1,1,Cork,Munster,Cork City,Cork City,Detached house,Two bed,2,FALSE,TRUE,FALSE,51.8985,-8.4756
499.16,2020,1,2020H1,1,Donegal,Ulster,Donegal,Donegal,Detached house,Two bed,2,FALSE,FALSE,TRUE,54.6549,-8.1041
1715.28,2020,1,2020H1,1,Dublin,Leinster,Dublin,Dublin,Detached house,Two bed,2,TRUE,TRUE,TRUE,53.3498,-6.2603
799.63,2020,1,2020H1,1,Galway,Connacht,Galway,Galway,Detached house,Two bed,2,FALSE,FALSE,TRUE,53.2707,-9.0568
869.09,2020,1,2020H1,1,Galway,Connacht,Galway City,Galway City,Detached house,Two bed,2,FALSE,TRUE,FALSE,53.2707,-9.0568
640.96,2020,1,2020H1,1,Kerry,Munster,Kerry,Kerry,Detached house,Two bed,2,FALSE,FALSE,TRUE,52.1545,-9.5669
1075.71,2020,1,2020H1,1,Kildare,Leinster,Kildare,Kildare,Detached house,Two bed,2,FALSE,FALSE,TRUE,53.1589,-6.9099
683.45,2020,1,2020H1,1,Kilkenny,Leinster,Kilkenny,Kilkenny,Detached house,Two bed,2,FALSE,FALSE,TRUE,52.6541,-7.2448
794.18,2020,1,2020H1,1,Laois,Leinster,Laois,Laois,Detached house,Two bed,2,FALSE,FALSE,TRUE,53.0349,-7.299
470.33,2020,1,2020H1,1,Leitrim,Connacht,Leitrim,Leitrim,Detached house,Two bed,2,FALSE,FALSE,TRUE,54.1255,-8.0597
727.22,2020,1,2020H1,1,Limerick,Munster,Limerick,Limerick,Detached house,Two bed,2,FALSE,FALSE,TRUE,52.6638,-8.6267
975.02,2020,1,2020H1,1,Louth,Leinster,Louth,Louth,Detached house,Two bed,2,FALSE,FALSE,TRUE,53.9252,-6.4889
587.76,2020,1,2020H1,1,Mayo,Connacht,Mayo,Mayo,Detached house,Two bed,2,FALSE,FALSE,TRUE,53.855,-9.2986
1047.46,2020,1,2020H1,1,Meath,Leinster,Meath,Meath,Detached house,Two bed,2,FALSE,FALSE,TRUE,53.6055,-6.6564
539.32,2020,1,2020H1,1,Monaghan,Ulster,Monaghan,Monaghan,Detached house,Two bed,2,FALSE,FALSE,TRUE,54.2492,-6.9683
625.16,2020,1,2020H1,1,Offaly,Leinster,Offaly,Offaly,Detached house,Two bed,2,FALSE,FALSE,TRUE,53.2734,-7.7783
557.4,2020,1,2020H1,1,Roscommon,Connacht,Roscommon,Roscommon,Detached house,Two bed,2,FALSE,FALSE,TRUE,53.7593,-8.2682
589.93,2020,1,2020H1,1,Sligo,Connacht,Sligo,Sligo,Detached house,Two bed,2,FALSE,FALSE,TRUE,54.2766,-8.4761
587.09,2020,1,2020H1,1,Tipperary,Munster,Tipperary,Tipperary,Detached house,Two bed,2,FALSE,FALSE,TRUE,52.4738,-8.1619
614.02,2020,1,2020H1,1,Waterford,Munster,Waterford,Waterford,Detached house,Two bed,2,FALSE,FALSE,TRUE,52.2593,-7.1101
674.09,2020,1,2020H1,1,Westmeath,Leinster,Westmeath,Westmeath,Detached house,Two bed,2,FALSE,FALSE,TRUE,53.5336,-7.3389
675.64,2020,1,2020H1,1,Wexford,Leinster,Wexford,Wexford,Detached house,Two bed,2,FALSE,FALSE,TRUE,52.3369,-6.4633
1120.14,2020,1,2020H1,1,Wicklow,Leinster,Wicklow,Wicklow,Detached house,Two bed,2,FALSE,FALSE,TRUE,52.9862,-6.3673
777.92,2020,1,2020H1,1,Carlow,Leinster,Carlow,Carlow,Semi detached house,Two bed,2,FALSE,FALSE,TRUE,52.8365,-6.9341
588.17,2020,1,2020H1,1,Cavan,Ulster,Cavan,Cavan,Semi detached house,Two bed,2,FALSE,FALSE,TRUE,53.9908,-7.3606
746.74,2020,1,2020H1,1,Clare,Munster,Clare,Clare,Semi detached house,Two bed,2,FALSE,FALSE,TRUE,52.843,-8.9863
983.38,2020,1,2020H1,1,Cork,Munster,Cork,Cork,Semi detached house,Two bed,2,FALSE,FALSE,TRUE,51.8985,-8.4756
1142.2,2020,1,2020H1,1,Cork,Munster,Cork City,Cork City,Semi detached house,Two bed,2,FALSE,TRUE,FALSE,51.8985,-8.4756
488.11,2020,1,2020H1,1,Donegal,Ulster,Donegal,Donegal,Semi detached house,Two bed,2,FALSE,FALSE,TRUE,54.6549,-8.1041
1695.1,2020,1,2020H1,1,Dublin,Leinster,Dublin,Dublin,Semi detached house,Two bed,2,TRUE,TRUE,TRUE,53.3498,-6.2603
1296.17,2020,1,2020H1,1,Dublin,Leinster,Balbriggan,"Balbriggan, Dublin",Semi detached house,Two bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1736.72,2020,1,2020H1,1,Dublin,Leinster,Dublin 3,Dublin 3,Semi detached house,Two bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
2124.65,2020,1,2020H1,1,Dublin,Leinster,Dublin 4,Dublin 4,Semi detached house,Two bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1967.46,2020,1,2020H1,1,Dublin,Leinster,Dublin 6,Dublin 6,Semi detached house,Two bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1591.69,2020,1,2020H1,1,Dublin,Leinster,Dublin 7,Dublin 7,Semi detached house,Two bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1659.38,2020,1,2020H1,1,Dublin,Leinster,Dublin 8,Dublin 8,Semi detached house,Two bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1357.36,2020,1,2020H1,1,Dublin,Leinster,Dublin 9,Dublin 9,Semi detached house,Two bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1656.84,2020,1,2020H1,1,Dublin,Leinster,Dublin 12,Dublin 12,Semi detached house,Two bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1539.23,2020,1,2020H1,1,Dublin,Leinster,Drimnagh,"Drimnagh, Dublin 12",Semi detached house,Two bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1798.76,2020,1,2020H1,1,Dublin,Leinster,Dublin 14,Dublin 14,Semi detached house,Two bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1497.57,2020,1,2020H1,1,Dublin,Leinster,Dublin 15,Dublin 15,Semi detached house,Two bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1355.87,2020,1,2020H1,1,Dublin,Leinster,Clondalkin,"Clondalkin, Dublin 22",Semi detached house,Two bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
850.29,2020,1,2020H1,1,Galway,Connacht,Galway,Galway,Semi detached house,Two bed,2,FALSE,FALSE,TRUE,53.2707,-9.0568
984,2020,1,2020H1,1,Galway,Connacht,Galway City,Galway City,Semi detached house,Two bed,2,FALSE,TRUE,FALSE,53.2707,-9.0568
690.11,2020,1,2020H1,1,Kerry,Munster,Kerry,Kerry,Semi detached house,Two bed,2,FALSE,FALSE,TRUE,52.1545,-9.5669
696.36,2020,1,2020H1,1,Kerry,Munster,Tralee,"Tralee, Kerry",Semi detached house,Two bed,2,FALSE,FALSE,FALSE,52.1545,-9.5669
1168.35,2020,1,2020H1,1,Kildare,Leinster,Kildare,Kildare,Semi detached house,Two bed,2,FALSE,FALSE,TRUE,53.1589,-6.9099
755.05,2020,1,2020H1,1,Kilkenny,Leinster,Kilkenny,Kilkenny,Semi detached house,Two bed,2,FALSE,FALSE,TRUE,52.6541,-7.2448
810.25,2020,1,2020H1,1,Laois,Leinster,Laois,Laois,Semi detached house,Two bed,2,FALSE,FALSE,TRUE,53.0349,-7.299
833.44,2020,1,2020H1,1,Laois,Leinster,Portlaoise,"Portlaoise, Laois",Semi detached house,Two bed,2,FALSE,FALSE,FALSE,53.0349,-7.299
834.52,2020,1,2020H1,1,Limerick,Munster,Limerick,Limerick,Semi detached house,Two bed,2,FALSE,FALSE,TRUE,52.6638,-8.6267
905.54,2020,1,2020H1,1,Limerick,Munster,Limerick City,Limerick City,Semi detached house,Two bed,2,FALSE,TRUE,FALSE,52.6638,-8.6267
950.82,2020,1,2020H1,1,Louth,Leinster,Louth,Louth,Semi detached house,Two bed,2,FALSE,FALSE,TRUE,53.9252,-6.4889
977.68,2020,1,2020H1,1,Louth,Leinster,Dundalk,"Dundalk, Louth",Semi detached house,Two bed,2,FALSE,FALSE,FALSE,53.9252,-6.4889
613.05,2020,1,2020H1,1,Mayo,Connacht,Mayo,Mayo,Semi detached house,Two bed,2,FALSE,FALSE,TRUE,53.855,-9.2986
1055.14,2020,1,2020H1,1,Meath,Leinster,Meath,Meath,Semi detached house,Two bed,2,FALSE,FALSE,TRUE,53.6055,-6.6564
738.46,2020,1,2020H1,1,Offaly,Leinster,Offaly,Offaly,Semi detached house,Two bed,2,FALSE,FALSE,TRUE,53.2734,-7.7783
589.69,2020,1,2020H1,1,Roscommon,Connacht,Roscommon,Roscommon,Semi detached house,Two bed,2,FALSE,FALSE,TRUE,53.7593,-8.2682
679.26,2020,1,2020H1,1,Sligo,Connacht,Sligo,Sligo,Semi detached house,Two bed,2,FALSE,FALSE,TRUE,54.2766,-8.4761
662.67,2020,1,2020H1,1,Tipperary,Munster,Tipperary,Tipperary,Semi detached house,Two bed,2,FALSE,FALSE,TRUE,52.4738,-8.1619
739.05,2020,1,2020H1,1,Waterford,Munster,Waterford,Waterford,Semi detached house,Two bed,2,FALSE,FALSE,TRUE,52.2593,-7.1101
788.85,2020,1,2020H1,1,Waterford,Munster,Waterford City,Waterford City,Semi detached house,Two bed,2,FALSE,TRUE,FALSE,52.2593,-7.1101
689.04,2020,1,2020H1,1,Westmeath,Leinster,Westmeath,Westmeath,Semi detached house,Two bed,2,FALSE,FALSE,TRUE,53.5336,-7.3389
712.75,2020,1,2020H1,1,Wexford,Leinster,Wexford,Wexford,Semi detached house,Two bed,2,FALSE,FALSE,TRUE,52.3369,-6.4633
645.05,2020,1,2020H1,1,Wexford,Leinster,Enniscorthy,"Enniscorthy, Wexford",Semi detached house,Two bed,2,FALSE,FALSE,FALSE,52.3369,-6.4633
824.87,2020,1,2020H1,1,Wexford,Leinster,Gorey,"Gorey, Wexford",Semi detached house,Two bed,2,FALSE,FALSE,FALSE,52.3369,-6.4633
1156.01,2020,1,2020H1,1,Wicklow,Leinster,Wicklow,Wicklow,Semi detached house,Two bed,2,FALSE,FALSE,TRUE,52.9862,-6.3673
752.12,2020,1,2020H1,1,Carlow,Leinster,Carlow,Carlow,Terrace house,Two bed,2,FALSE,FALSE,TRUE,52.8365,-6.9341
589.09,2020,1,2020H1,1,Cavan,Ulster,Cavan,Cavan,Terrace house,Two bed,2,FALSE,FALSE,TRUE,53.9908,-7.3606
654.87,2020,1,2020H1,1,Clare,Munster,Clare,Clare,Terrace house,Two bed,2,FALSE,FALSE,TRUE,52.843,-8.9863
1062.62,2020,1,2020H1,1,Cork,Munster,Cork,Cork,Terrace house,Two bed,2,FALSE,FALSE,TRUE,51.8985,-8.4756
1163.46,2020,1,2020H1,1,Cork,Munster,Cork City,Cork City,Terrace house,Two bed,2,FALSE,TRUE,FALSE,51.8985,-8.4756
901.98,2020,1,2020H1,1,Cork,Munster,Bandon,"Bandon, Cork",Terrace house,Two bed,2,FALSE,FALSE,FALSE,51.8985,-8.4756
1021.92,2020,1,2020H1,1,Cork,Munster,Blackpool,"Blackpool, Cork",Terrace house,Two bed,2,FALSE,FALSE,FALSE,51.8985,-8.4756
790.66,2020,1,2020H1,1,Cork,Munster,Mallow,"Mallow, Cork",Terrace house,Two bed,2,FALSE,FALSE,FALSE,51.8985,-8.4756
971,2020,1,2020H1,1,Cork,Munster,Midleton,"Midleton, Cork",Terrace house,Two bed,2,FALSE,FALSE,FALSE,51.8985,-8.4756
485.87,2020,1,2020H1,1,Donegal,Ulster,Donegal,Donegal,Terrace house,Two bed,2,FALSE,FALSE,TRUE,54.6549,-8.1041
1682.24,2020,1,2020H1,1,Dublin,Leinster,Dublin,Dublin,Terrace house,Two bed,2,TRUE,TRUE,TRUE,53.3498,-6.2603
1252.65,2020,1,2020H1,1,Dublin,Leinster,Balbriggan,"Balbriggan, Dublin",Terrace house,Two bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1874.49,2020,1,2020H1,1,Dublin,Leinster,Blackrock,"Blackrock, Dublin",Terrace house,Two bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1764.1,2020,1,2020H1,1,Dublin,Leinster,Dun Laoghaire,"Dun Laoghaire, Dublin",Terrace house,Two bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1421.05,2020,1,2020H1,1,Dublin,Leinster,Lucan,"Lucan, Dublin",Terrace house,Two bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1462.43,2020,1,2020H1,1,Dublin,Leinster,Swords,"Swords, Dublin",Terrace house,Two bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1589.35,2020,1,2020H1,1,Dublin,Leinster,Dublin 1,Dublin 1,Terrace house,Two bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
2238.07,2020,1,2020H1,1,Dublin,Leinster,Dublin 2,Dublin 2,Terrace house,Two bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1677.38,2020,1,2020H1,1,Dublin,Leinster,Dublin 3,Dublin 3,Terrace house,Two bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1810.9,2020,1,2020H1,1,Dublin,Leinster,Clontarf,"Clontarf, Dublin 3",Terrace house,Two bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1752.19,2020,1,2020H1,1,Dublin,Leinster,Drumcondra,"Drumcondra, Dublin 3",Terrace house,Two bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1629.03,2020,1,2020H1,1,Dublin,Leinster,East Wall,"East Wall, Dublin 3",Terrace house,Two bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
2165.42,2020,1,2020H1,1,Dublin,Leinster,Dublin 4,Dublin 4,Terrace house,Two bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
2387.83,2020,1,2020H1,1,Dublin,Leinster,Ballsbridge,"Ballsbridge, Dublin 4",Terrace house,Two bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
2026.43,2020,1,2020H1,1,Dublin,Leinster,Donnybrook,"Donnybrook, Dublin 4",Terrace house,Two bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1930.03,2020,1,2020H1,1,Dublin,Leinster,Ringsend,"Ringsend, Dublin 4",Terrace house,Two bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
2188.32,2020,1,2020H1,1,Dublin,Leinster,Sandymount,"Sandymount, Dublin 4",Terrace house,Two bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1682.18,2020,1,2020H1,1,Dublin,Leinster,Dublin 5,Dublin 5,Terrace house,Two bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1899.44,2020,1,2020H1,1,Dublin,Leinster,Dublin 6,Dublin 6,Terrace house,Two bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1746.12,2020,1,2020H1,1,Dublin,Leinster,Harolds Cross,"Harolds Cross, Dublin 6",Terrace house,Two bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1855.3,2020,1,2020H1,1,Dublin,Leinster,Milltown,"Milltown, Dublin 6",Terrace house,Two bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
2232.24,2020,1,2020H1,1,Dublin,Leinster,Ranelagh,"Ranelagh, Dublin 6",Terrace house,Two bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1838.32,2020,1,2020H1,1,Dublin,Leinster,Rathgar,"Rathgar, Dublin 6",Terrace house,Two bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1826.63,2020,1,2020H1,1,Dublin,Leinster,Rathmines,"Rathmines, Dublin 6",Terrace house,Two bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1713.33,2020,1,2020H1,1,Dublin,Leinster,Dublin 6W,Dublin 6W,Terrace house,Two bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1635.12,2020,1,2020H1,1,Dublin,Leinster,Dublin 7,Dublin 7,Terrace house,Two bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1515.17,2020,1,2020H1,1,Dublin,Leinster,Cabra,"Cabra, Dublin 7",Terrace house,Two bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1635.91,2020,1,2020H1,1,Dublin,Leinster,Stoneybatter,"Stoneybatter, Dublin 7",Terrace house,Two bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1779.76,2020,1,2020H1,1,Dublin,Leinster,Dublin 8,Dublin 8,Terrace house,Two bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1557.73,2020,1,2020H1,1,Dublin,Leinster,Inchicore,"Inchicore, Dublin 8",Terrace house,Two bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1678.33,2020,1,2020H1,1,Dublin,Leinster,Dublin 9,Dublin 9,Terrace house,Two bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1637.44,2020,1,2020H1,1,Dublin,Leinster,Drumcondra,"Drumcondra, Dublin 9",Terrace house,Two bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1484.58,2020,1,2020H1,1,Dublin,Leinster,Dublin 10,Dublin 10,Terrace house,Two bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1440.91,2020,1,2020H1,1,Dublin,Leinster,Ballyfermot,"Ballyfermot, Dublin 10",Terrace house,Two bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1450.74,2020,1,2020H1,1,Dublin,Leinster,Dublin 11,Dublin 11,Terrace house,Two bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1421.46,2020,1,2020H1,1,Dublin,Leinster,Finglas,"Finglas, Dublin 11",Terrace house,Two bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1535.41,2020,1,2020H1,1,Dublin,Leinster,Dublin 12,Dublin 12,Terrace house,Two bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1519.63,2020,1,2020H1,1,Dublin,Leinster,Crumlin,"Crumlin, Dublin 12",Terrace house,Two bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1546.47,2020,1,2020H1,1,Dublin,Leinster,Drimnagh,"Drimnagh, Dublin 12",Terrace house,Two bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1651.03,2020,1,2020H1,1,Dublin,Leinster,Kimmage,"Kimmage, Dublin 12",Terrace house,Two bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1688.62,2020,1,2020H1,1,Dublin,Leinster,Dublin 13,Dublin 13,Terrace house,Two bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1768.51,2020,1,2020H1,1,Dublin,Leinster,Dublin 14,Dublin 14,Terrace house,Two bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1413.95,2020,1,2020H1,1,Dublin,Leinster,Dublin 15,Dublin 15,Terrace house,Two bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
